ano,id_microrregiao,sigla_uf,primeiro_ano_tratamento,tratado,pos_tratamento,pam_area_plantada,pam_area_colhida,pam_quantidade_produzida,pam_valor_producao,pam_produtividade,populacao_total,pib_total,pib_per_capita,pib_agropecuario,area_cafe,area_cana,area_citricos,area_outras_lavouras_temporarias,area_soja
2013,31025,MG,2006,1,1,1870,1870,122100.0,8260.0,65.29411764705883,156904,2215318000,14118.93896905114,573992000,0.0637244571533203,0.0169611884765625,0.026275035949707,27.87217600689692,17.2444993945922
2014,31025,MG,2006,1,1,2210,2210,146200.0,10888.0,66.15384615384616,157538,2174854000,13805.266031052824,395751000,0.1079077976074218,0.0,1.5272088507080004,23.064023363281258,34.75631867510967
2015,31025,MG,2006,1,1,1988,1988,134360.0,10680.0,67.58551307847083,158147,2444370000,15456.315959202515,483279000,0.1978966147460938,0.0,1.673110219970701,21.588408028869537,77.14339791436691
2016,31025,MG,2006,1,1,2590,2590,149800.0,12118.0,57.83783783783784,158727,2507641000,15798.452689208516,489519000,0.26838238159179695,0.0,1.6790483842773418,17.104011819641126,175.00117590905668
2017,31025,MG,2006,1,1,2525,2525,89707.0,9045.0,35.527524752475244,159277,2471740000,15518.499218342888,240514000,0.3108198670043943,0.0067881577148437,1.634978996948243,34.00972100512695,185.84476509674172
2018,31025,MG,2006,1,1,2845,2845,107710.0,16531.0,37.85940246045694,157564,2549237000,16179.057398898225,292223000,0.34566898718261696,0.0763167672729492,1.1155115908203201,73.13697678448554,144.37090227014002
2019,31025,MG,2006,1,1,2825,2825,106182.0,12971.0,37.58654867256637,158050,2855594000,18067.662132236634,336407000,0.384781289550781,0.143317708251953,1.111276807067879,94.93388718884313,84.48471008111436
2020,31025,MG,2006,1,1,2911,2911,124387.0,14867.0,42.72998969426314,158518,3407164000,21493.86189580994,439227000,0.4035391515502931,0.143317708251953,1.1392782579956142,114.5217223881219,67.5782759199817
2021,31025,MG,2006,1,1,2292,2292,92154.0,16175.0,40.20680628272251,158970,3754062000,23614.908473296848,509825000,0.3992936590576173,0.14416550115966792,1.1384284544677818,116.47269534149092,70.44159826043577
2003,31026,MG,2007,1,0,14326,14326,1147287.0,38166.0,80.08425240820885,153375,985893000,6427.9902200489,164083000,0.9908837406616217,3.6081059642334,0.7737585902099617,34.40842381323245,25.794991477356007
2004,31026,MG,2007,1,0,16510,16510,1246615.0,32638.0,75.50666262870988,156510,1180849000,7544.878921474666,194922000,1.2757821383666992,7.189771222534169,0.6379532117919928,33.25639640649448,29.175511013305535
2005,31026,MG,2007,1,0,16440,16440,1182610.0,26953.0,71.93491484184915,158247,1309918000,8277.679829633422,195243000,1.2109272935791022,15.472500647216432,0.6734156319580085,29.61488950781248,46.744423886901814
2006,31026,MG,2007,1,0,16872,16506,1177021.0,42588.0,71.30867563310312,159969,1539367000,9622.908188461515,241769000,0.808300986450195,20.596160465881045,0.659914743530274,34.32726990728754,53.11132090521205
2007,31026,MG,2007,1,1,18590,18590,1280998.0,51450.0,68.90790747713825,158065,1610363000,10187.97962863379,234574000,0.6591750176391602,24.630652474426185,1.0969863948974594,39.73747087927248,57.363159541869926
2008,31026,MG,2007,1,1,20658,18472,1313852.0,43034.0,71.12667821567779,164290,1777989000,10822.259419319496,234242000,0.8707173497924804,31.084194976257855,1.2463838382568346,57.03404818768311,43.414758077514584
2009,31026,MG,2007,1,1,25622,25622,1877289.0,65983.0,73.2686363281555,165750,1893058000,11421.164404223227,249043000,0.9449216679077155,40.47398965557911,1.0988879440307606,66.37036304034389,40.84529292944327
2010,31026,MG,2007,1,1,25568,25568,1943371.0,76335.0,76.00793961201502,165172,2250182000,13623.265444506333,267859000,1.0772787034301767,52.83900567297379,1.0624395881958,57.131887212524354,56.34155701721179
2011,31026,MG,2007,1,1,25978,25978,1795445.0,101722.0,69.11405804911848,166441,2559496000,15377.79753786627,356289000,1.4094530881347664,63.36080462951734,1.0396777222900386,62.151011214599656,53.14559010784909
2012,31026,MG,2007,1,1,25591,25591,1655281.0,86054.0,64.68215388222421,167670,2859199000,17052.537722908095,363317000,1.9076794744873038,66.98891184259038,0.891788308349609,57.71219530017098,62.844551795409984
2013,31026,MG,2007,1,1,25776,25776,1888592.0,94606.0,73.26939788950962,174076,3287639000,18886.227854500332,408125000,2.250688564025877,63.40763879663145,0.8453638917846671,71.76678031115696,51.82735943255584
2014,31026,MG,2007,1,1,30907,30907,2140692.0,114705.0,69.2623677484065,175416,3674380000,20946.663930314226,414651000,2.731943997924799,65.29328053625494,1.283785260009765,60.549069706848314,71.85534441723613
2015,31026,MG,2007,1,1,26113,26058,1803941.0,114882.0,69.2279146519303,176705,3822316000,21631.057412070964,399318000,2.799357462524411,72.08297800762968,1.4604832233276364,80.62546027575623,58.45225124298107
2016,31026,MG,2007,1,1,26679,26679,1847801.0,128945.0,69.26050451666104,177930,4095658000,23018.366773450234,584073000,2.7360440286865204,99.32083056933607,1.4950535067138666,44.93227326971443,120.42820375769135
2017,31026,MG,2007,1,1,32578,32578,2530775.0,184517.0,77.68355945730248,179093,4552709000,25420.920974019085,543223000,2.572335517700194,104.36208828332546,1.4553592973022453,57.50360458020026,129.90352058642688
2018,31026,MG,2007,1,1,32929,32929,2723545.0,194913.0,82.709617662243,178814,4700199000,26285.408301363426,521840000,2.4483697669067377,113.95982382415629,2.1056942966918974,57.8540690579225,144.19920437829532
2019,31026,MG,2007,1,1,33065,33065,2712249.0,196369.0,82.02779373960381,180069,4943920000,27455.697538165925,553688000,2.4871138648681628,98.92233480975143,2.4422965098266602,75.88670103198204,142.94501955596877
2020,31026,MG,2007,1,1,34360,34360,2801672.0,209508.0,81.53876600698487,181282,5450179000,30064.645138513475,740965000,2.4619254637451156,97.41240861382916,2.580715818847656,71.52494460388176,172.2262018988014
2021,31026,MG,2007,1,1,32133,32133,2304495.0,295678.0,71.71739333395574,182448,6333012000,34711.325966850825,1065489000,2.445915189025877,96.77677474249198,2.5588641903076175,67.45457080682367,180.72041870599296
2003,31027,MG,2016,1,0,2145,2145,115180.0,5014.0,53.696969696969695,365806,2865772000,7834.130659420567,113012000,1.5589078479003902,0.0,0.2194744104003903,15.11915998876955,28.807538888977074
2004,31027,MG,2016,1,0,1913,1913,102364.0,4846.0,53.509670674333506,378248,3844398000,10163.696833823311,141584000,1.7630682006835898,0.0,0.2186302739868161,17.20571462017822,24.743955452026295
2005,31027,MG,2016,1,0,2079,2079,112410.0,6476.0,54.06926406926407,385133,4044743000,10502.197942009643,136568000,1.9528975202636696,0.0,0.2186302739868161,16.362616199035635,22.99637172509761
2006,31027,MG,2016,1,0,2524,2524,143398.0,7608.0,56.81378763866878,391965,4408050000,11246.029619991581,135921000,2.0634312741699214,0.0,0.6041735083618164,14.200336486999491,28.91740184674072
2007,31027,MG,2016,1,0,2666,2666,154108.0,11298.0,57.804951237809455,394264,5423740000,13756.619929793234,175346000,1.9394359504394525,0.0,0.6050171642456054,15.469889397888151,32.107487057434106
2008,31027,MG,2016,1,0,2707,2707,173280.0,13246.0,64.01182120428518,406025,6808039000,16767.536481743737,173009000,1.8407392483520566,0.0,0.603329888305664,14.989082999816889,36.78942973681661
2009,31027,MG,2016,1,0,3319,3319,203300.0,19384.0,61.253389575173244,411723,5885806000,14295.548220526907,213378000,1.0452004796142589,0.0101249175415039,0.3426495490722653,16.027580186645526,36.102974075439455
2010,31027,MG,2016,1,0,3410,3410,206838.0,21433.0,60.65630498533724,393875,7872443000,19987.160901301173,212229000,0.2867827138061526,0.0371316328735351,0.22791526660156222,17.20117734857177,36.12604183624292
2011,31027,MG,2016,1,0,3535,3535,217804.0,22577.0,61.61357850070721,397512,8647080000,21753.003682907685,235020000,0.2041144248657226,0.0683467722167969,0.2262274949340818,20.601575777282726,32.14490245288104
2012,31027,MG,2016,1,0,2690,2690,176320.0,10178.0,65.54646840148699,401042,9412893000,23471.09030974312,232279000,0.2159393915405272,0.0641293220825195,0.2270716258544919,20.135476836608852,32.49430573339855
2013,31027,MG,2016,1,0,2670,2670,176070.0,12304.0,65.9438202247191,417019,10955172000,26270.198719962398,298572000,0.2117213106689452,0.0506225695190429,0.2270716258544919,26.61637131030251,31.827272634155314
2014,31027,MG,2016,1,0,2545,2535,168050.0,13395.0,66.29191321499013,420806,11079372000,26328.93067114062,318303000,0.210042453918457,0.0076019114990234,0.2338268598022458,22.75106044482422,48.83340482116742
2015,31027,MG,2016,1,0,2048,2048,136785.0,10511.0,66.78955078125,424435,10681449000,25166.27752188203,286427000,0.24040405206298832,0.0447479074096679,0.2338268598022458,18.386167572448688,75.71433101116945
2016,31027,MG,2016,1,1,2087,2087,138100.0,11199.0,66.1715380929564,427894,10478772000,24489.177226135445,379779000,0.2403985361938477,0.1105550382690429,0.2338268598022458,16.575948849792415,94.87794998138382
2017,31027,MG,2016,1,1,947,947,50199.0,6011.0,53.00844772967265,431177,11667572000,27059.819981121444,272249000,0.2564307627563477,0.1704504532470703,0.8474954965820339,33.37728161944577,85.80029111621069
2018,31027,MG,2016,1,1,906,906,42430.0,5259.0,46.83222958057395,431956,12223283000,28297.51872875941,285576000,0.21340741601562502,0.1476505154418945,0.850027882507327,36.28208765924071,80.38291712048341
2019,31027,MG,2016,1,1,979,979,45287.0,5288.0,46.258426966292134,435690,13603160000,31222.107461727373,284627000,0.2193114371948241,0.1198132994995118,0.8601573977050815,31.524846821289053,80.6123614419552
2020,31027,MG,2016,1,1,1097,1097,52697.0,6033.0,48.03737465815861,439218,13499889000,30736.19250577162,380718000,0.254745835144043,0.1198132994995118,0.8685983318481484,38.60386137091063,76.18028943652283
2021,31027,MG,2016,1,1,961,961,45513.0,7412.0,47.36004162330905,442614,17803446000,40223.413629031165,467843000,0.2505275526733398,0.1274192728881837,0.8685983331909216,41.24572041839598,77.27170346234072
2003,31028,MG,0,0,0,1357,1357,57180.0,1892.0,42.137067059690494,88376,209889000,2374.9547388431247,32632000,3.0503274035644568,0.0,0.0,0.0323193940429688,0.6193776834106447
2004,31028,MG,0,0,0,1417,1417,69080.0,2399.0,48.75088214537756,88411,229443000,2595.186119374286,37795000,2.9195672218627964,0.0,0.0,0.0544367210693359,0.3386745803833008
2005,31028,MG,0,0,0,1439,1439,68030.0,2428.0,47.27588603196664,88431,266504000,3013.6942927254017,41087000,2.98713485638428,0.0,0.0,0.0153118865966797,0.0805740517578126
2006,31028,MG,0,0,0,1539,1539,72830.0,2779.0,47.32293697205978,88449,296563000,3352.9265452407603,43037000,3.049402227478042,0.0,0.0,0.018679612915039098,0.0551338156738281
2007,31028,MG,0,0,0,1457,1457,69930.0,2673.0,47.995881949210705,86896,327393000,3767.64177867796,49870000,2.9049726793212916,0.0,0.0,0.0433241951293945,0.08568968939209
2008,31028,MG,0,0,0,1477,1457,69930.0,2694.0,47.995881949210705,89419,374302000,4185.933638264798,58335000,2.788503117004396,0.0,0.0,0.022924075317382803,0.0967269190063478
2009,31028,MG,0,0,0,1537,1537,73530.0,2778.0,47.839947950553025,89454,418882000,4682.652536499207,63885000,2.658353089660645,0.0,0.0,0.0067889647216797,0.0874444313964844
2010,31028,MG,0,0,0,1623,1623,79030.0,2980.0,48.69377695625385,84605,546024000,6453.802966727735,63119000,2.7281143993530286,0.0,0.0,0.0254672206420899,0.0492687169189453
2011,31028,MG,0,0,0,1737,1737,82230.0,6331.0,47.340241796200345,84317,578771000,6864.226668406134,67663000,3.182061864685072,0.0,0.0,0.0118897918701172,0.0178146130371094
2012,31028,MG,0,0,0,2226,2226,109890.0,7182.0,49.36657681940701,84048,787625000,9371.133162002665,74113000,3.316028346191414,0.0,0.0,0.020395656494140598,0.0339467696533203
2013,31028,MG,0,0,0,2191,2191,104115.0,7588.0,47.51939753537198,86263,949742000,11009.841994829765,102683000,3.485930827148447,0.0,0.0,0.023796976257324198,0.055132832458496
2014,31028,MG,0,0,0,1829,1829,92720.0,7630.0,50.694368507381085,86060,951310000,11054.032070648385,92322000,3.1991924899902333,0.0,0.0,0.3331265419921888,0.11023928436279301
2015,31028,MG,0,0,0,1935,1935,100210.0,11301.0,51.78811369509044,85868,1434477000,16705.606279405598,75213000,3.0540168199462863,0.0,0.0,0.371274748535157,0.2035780861816405
2016,31028,MG,0,0,0,1875,1875,98410.0,9838.0,52.48533333333334,85684,1215509000,14185.950702581578,85801000,2.824445143798824,0.0,0.0,0.409482484436036,0.8188898833618166
2017,31028,MG,0,0,0,759,759,34973.0,4406.0,46.077733860342555,85508,1459024000,17063.011648032934,76726000,3.1051781384277364,0.0,0.0,0.5062985830688487,1.3109995614624026
2018,31028,MG,0,0,0,870,870,33018.0,4695.0,37.95172413793104,83165,1399857000,16832.285216136595,71414000,3.3093337067260635,0.0,0.0,0.6607787658691417,1.3935170850219727
2019,31028,MG,0,0,0,1394,1394,55652.0,7494.0,39.92252510760402,82814,4647386000,56118.36162967614,78692000,3.3909587969360286,0.0,0.0,0.9660128408203137,1.1945679652099614
2020,31028,MG,0,0,0,1378,1378,58661.0,7324.0,42.56966618287373,82469,4971278000,60280.56603087221,120519000,3.333048064086904,0.0,0.0,0.7244995811767581,1.2530552913208015
2021,31028,MG,0,0,0,962,962,37684.0,6518.0,39.17255717255717,82142,9914097000,120694.61420466997,146476000,3.283729929443344,0.0,0.0,0.7126068796386721,1.2538951466674813
2003,31029,MG,2008,1,0,380,380,20560.0,974.0,54.10526315789474,111755,760585000,6805.825242718447,87476000,0.7599110788574219,0.0,0.0,0.9874113734130848,6.7787071395874055
2004,31029,MG,2008,1,0,450,450,25660.0,1078.0,57.022222222222226,114829,1001740000,8723.75445227251,106352000,0.7910339620361332,0.0,0.0,1.8958670308227552,4.11605987915039
2005,31029,MG,2008,1,0,470,470,26860.0,1127.0,57.148936170212764,116532,1055378000,9056.55099028593,102973000,0.7042577305297854,0.0,0.0,2.301769161132813,2.83170057147217
2006,31029,MG,2008,1,0,495,495,28235.0,1129.0,57.04040404040404,118221,1218470000,10306.713697228073,94361000,0.6014282084960938,0.0,0.0,2.7858736295776394,2.7286611945190433
2007,31029,MG,2008,1,0,495,495,28289.0,2546.0,57.14949494949495,117214,1302641000,11113.356766256591,107266000,0.4489521530761718,0.0446953700561523,0.0,2.9957526492919966,2.8762030620117196
2008,31029,MG,2008,1,1,495,495,28289.0,1840.0,57.14949494949495,122254,1464891000,11982.356405516384,104568000,0.3891262562255861,0.113845866455078,0.0,3.3678198773193406,2.9544424843139647
2009,31029,MG,2008,1,1,495,495,28289.0,1698.0,57.14949494949495,123700,1631291000,13187.477768795474,112586000,0.3722733695068361,0.1416759784545897,0.0,3.5154536300659194,3.644676287597657
2010,31029,MG,2008,1,1,495,495,25085.0,1528.0,50.676767676767675,123379,1961232000,15895.995266617496,131102000,0.3689069650878908,0.1484226213989256,0.0,3.6939324467163135,4.215334398254394
2011,31029,MG,2008,1,1,485,485,30075.0,1834.0,62.01030927835052,124625,2176011000,17460.469408224675,166135000,0.3756160313110351,0.1121609352416992,0.0,4.480509283020025,2.803632531921387
2012,31029,MG,2008,1,1,485,485,30075.0,1847.0,62.01030927835052,125834,2415457000,19195.58306975857,164585000,0.3309650729980467,0.0160231561279297,0.0,4.276408802978519,2.9858649033813487
2013,31029,MG,2008,1,1,515,515,34875.0,2127.0,67.71844660194175,130961,2734442000,20879.819182810148,203131000,0.3326593088378902,0.0,0.0,5.406822074218753,3.883159613952637
2014,31029,MG,2008,1,1,507,457,31770.0,1944.0,69.51859956236324,132284,2962220000,22392.881981191982,230602000,0.3301329830932615,0.0118107883911133,0.0,4.8342864843749895,9.577319952575689
2015,31029,MG,2008,1,1,429,429,28370.0,2112.0,66.13053613053613,133521,3015252000,22582.604983485744,188115000,0.3158140139160153,0.0118107883911133,0.0,6.507885265197736,13.861548181823734
2016,31029,MG,2008,1,1,285,285,16656.0,1322.0,58.44210526315789,134698,3139676000,23309.002360836836,209083000,0.2888794872436521,0.0286794666137695,0.0,5.416933312438967,24.295084857788137
2017,31029,MG,2008,1,1,286,286,17022.0,1881.0,59.51748251748252,135814,3497989000,25755.732104201335,202541000,0.27960651306152323,0.023617585144043,0.0,6.633711198913562,27.196040972229024
2018,31029,MG,2008,1,1,300,300,16800.0,1838.0,56.0,136313,3677575000,26978.90149875654,181574000,0.3487595902099608,0.0388008041992187,0.0,12.44326827679441,21.02380929370123
2019,31029,MG,2008,1,1,284,284,15915.0,1625.0,56.0387323943662,137571,3949440000,28708.376038554637,216154000,0.3563341657714842,0.0641111940307617,0.0,12.171614164794907,16.90785312890628
2020,31029,MG,2008,1,1,296,296,17168.0,1824.0,58.0,138787,4268455000,30755.438189455785,274853000,0.40434128851318357,0.0641111940307617,0.0,16.145014856933663,13.590354814269993
2021,31029,MG,2008,1,1,236,236,12910.0,2092.0,54.70338983050848,139957,5088766000,36359.49613095451,316943000,0.4034988849487303,0.0641111940307617,0.0,15.803713690002487,14.294283794921922
2003,31030,MG,2006,1,0,608,608,30298.0,1142.0,49.83223684210526,4512743,49067680000,10873.138576692712,88244000,1.9201464520874028,0.0,0.0,0.5333194802856446,5.81375236505127
2004,31030,MG,2006,1,0,687,687,48645.0,2451.0,70.80786026200873,4681468,55915245000,11943.955400314602,113089000,1.9185216923217772,0.0,0.0,1.0551559990234378,3.83081215637207
2005,31030,MG,2006,1,0,769,769,51230.0,2556.0,66.61898569570872,4774839,62772399000,13146.4954106306,111842000,1.9203000895385745,0.0,0.0,1.4261885599365232,2.1837424779052736
