ano,id_microrregiao,sigla_uf,primeiro_ano_tratamento,tratado,pos_tratamento,area_plantada,area_colhida,taxa_aproveitamento,producao,produtividade,valor_producao,populacao_total,pib_total,pib_per_capita,pib_agropecuario
2015,52006,GO,2007,1,1,105119,105119,1.0,7002324.0,66278.66666666667,374354.0,246135,4580244000,18608.67,587704000
2016,52006,GO,2007,1,1,105150,105150,1.0,6979748.0,66614.23529411765,594308.0,247830,5169482000,20858.98,757692000
2017,52006,GO,2007,1,1,101340,101340,1.0,6875107.0,68911.27777777778,447353.0,249478,5445852000,21828.99,691628000
2018,52006,GO,2007,1,1,112548,112548,1.0,7371131.0,66362.55555555556,506872.0,249632,5896922000,23622.46,663881000
2019,52006,GO,2007,1,1,117400,117400,1.0,8147776.0,68295.16666666667,558916.0,251336,6529033000,25977.31,747191000
2020,52006,GO,2007,1,1,118220,118220,1.0,8105689.0,67111.88888888889,570825.0,253005,7231263000,28581.5,870231000
2021,52006,GO,2007,1,1,119255,117255,0.9832292147079787,8046899.0,67583.94117647059,653658.0,254637,8179485000,32122.14,1076666000
2022,52006,GO,2007,1,1,118250,118250,1.0,7974359.0,66809.5294117647,1155179.0,256193,,,
2023,52006,GO,2007,1,1,151850,151850,1.0,10649213.0,67712.94117647059,1251898.0,,,,
2003,52007,GO,0,0,0,11709,11709,1.0,833850.0,66146.3,20417.0,484679,3714635000,7664.11,214731000
2004,52007,GO,0,0,0,11894,11894,1.0,847390.0,66390.7,24127.0,497653,3909572000,7856.02,236128000
2005,52007,GO,0,0,0,11954,11954,1.0,942748.0,71086.27272727272,26369.0,504827,4251391000,8421.48,199799000
2006,52007,GO,0,0,0,12379,12379,1.0,976135.0,71744.75,47539.0,511952,5457543000,10660.26,191995000
2007,52007,GO,0,0,0,12592,12592,1.0,988941.0,71744.08333333333,34578.0,517221,6525459000,12616.38,223284000
2008,52007,GO,0,0,0,20647,20261,0.9813047900421369,1614382.0,72268.69230769231,56450.0,530458,8621835000,16253.57,277051000
2009,52007,GO,0,0,0,20647,20261,0.9813047900421369,1614382.0,72268.69230769231,59694.0,536696,10682226000,19903.68,330884000
2010,52007,GO,0,0,0,20318,20318,1.0,1680392.0,75554.76923076923,60454.0,540220,13331107000,24677.18,382733000
